"id","Time","Source","Destination","Protocol","Length","Info","Destination Port","Source Port"
"2291","2013-11-08 15:42:05.051720","192.168.2.67","86.2.37.242","UDP","151","Source port: 36283  Destination port: 47158","47158","36283"
"2292","2013-11-08 15:42:05.055247","107.23.104.135","192.168.2.67","TLSv1","96","Application Data","51247","https"
"2293","2013-11-08 15:42:05.055320","192.168.2.67","107.23.104.135","TCP","66","51247 > https [ACK] Seq=137 Ack=151 Win=33105 Len=0 TSval=196832207 TSecr=1900659920","https","51247"
"2294","2013-11-08 15:42:05.060677","192.168.2.67","107.23.104.135","TLSv1","100","Application Data","https","51247"
"2295","2013-11-08 15:42:05.185541","107.23.104.135","192.168.2.67","TCP","66","https > 51247 [ACK] Seq=151 Ack=171 Win=331 Len=0 TSval=1900659966 TSecr=196832211","51247","https"
"2296","2013-11-08 15:42:05.599503","Apple_bc:bd:d6","Broadcast","ARP","60","Who has 192.168.2.236?  Tell 192.168.2.8","",""
"2297","2013-11-08 15:42:05.907054","fe80::55f7:a68d:47fa:3cb2","ff02::16","ICMPv6","90","Multicast Listener Report Message v2","",""
"2298","2013-11-08 15:42:05.907099","192.168.2.87","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252","",""
"2299","2013-11-08 15:42:05.907259","fe80::55f7:a68d:47fa:3cb2","ff02::16","ICMPv6","90","Multicast Listener Report Message v2","",""
"2300","2013-11-08 15:42:05.907338","192.168.2.87","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources","",""
"2301","2013-11-08 15:42:05.907543","fe80::55f7:a68d:47fa:3cb2","ff02::16","ICMPv6","90","Multicast Listener Report Message v2","",""
"2302","2013-11-08 15:42:05.907594","192.168.2.87","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252","",""
"2303","2013-11-08 15:42:05.907732","IntelCor_4b:44:9d","Broadcast","ARP","42","Who has 192.168.2.1?  Tell 192.168.2.87","",""
"2304","2013-11-08 15:42:05.907872","fe80::55f7:a68d:47fa:3cb2","ff02::16","ICMPv6","90","Multicast Listener Report Message v2","",""
"2305","2013-11-08 15:42:05.907982","192.168.2.87","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources","",""
"2306","2013-11-08 15:42:05.908142","fe80::55f7:a68d:47fa:3cb2","ff02::1:3","LLMNR","90","Standard query 0xc6d4  ANY Manuela-PC","llmnr","57863"
"2307","2013-11-08 15:42:05.908231","192.168.2.87","224.0.0.252","LLMNR","70","Standard query 0xc6d4  ANY Manuela-PC","llmnr","51911"
"2308","2013-11-08 15:42:05.908440","192.168.2.68","255.255.255.255","DB-LSP-DISC","189","Dropbox LAN sync Discovery Protocol","db-lsp-disc","db-lsp-disc"
"2309","2013-11-08 15:42:05.908656","192.168.2.68","192.168.2.255","DB-LSP-DISC","189","Dropbox LAN sync Discovery Protocol","db-lsp-disc","db-lsp-disc"
"2310","2013-11-08 15:42:05.908795","fe80::55f7:a68d:47fa:3cb2","ff02::1:3","LLMNR","90","Standard query 0xc6d4  ANY Manuela-PC","llmnr","57863"
"2311","2013-11-08 15:42:05.908928","192.168.2.87","224.0.0.252","LLMNR","70","Standard query 0xc6d4  ANY Manuela-PC","llmnr","51911"
"2312","2013-11-08 15:42:05.909082","192.168.2.87","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources","",""
"2313","2013-11-08 15:42:05.909186","fe80::55f7:a68d:47fa:3cb2","ff02::16","ICMPv6","90","Multicast Listener Report Message v2","",""
"2314","2013-11-08 15:42:05.909405","192.168.2.83","255.255.255.255","DB-LSP-DISC","199","Dropbox LAN sync Discovery Protocol","db-lsp-disc","db-lsp-disc"
"2315","2013-11-08 15:42:05.909618","192.168.2.83","192.168.2.255","DB-LSP-DISC","199","Dropbox LAN sync Discovery Protocol","db-lsp-disc","db-lsp-disc"
"2316","2013-11-08 15:42:06.213846","192.168.2.87","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 ","ssdp","54136"
"2317","2013-11-08 15:42:06.213981","192.168.2.83","224.0.0.1","BJNP","60","Printer Command: Unknown code (2)","canon-bjnp2","51813"
"2318","2013-11-08 15:42:07.135621","192.168.2.5","239.255.255.250","SSDP","395","NOTIFY * HTTP/1.1 ","ssdp","57433"
"2319","2013-11-08 15:42:07.136287","192.168.2.5","239.255.255.250","SSDP","438","NOTIFY * HTTP/1.1 ","ssdp","57433"
"2320","2013-11-08 15:42:07.136663","192.168.2.5","239.255.255.250","SSDP","450","NOTIFY * HTTP/1.1 ","ssdp","57433"
"2321","2013-11-08 15:42:07.137113","192.168.2.5","239.255.255.250","SSDP","452","NOTIFY * HTTP/1.1 ","ssdp","57433"
"2322","2013-11-08 15:42:07.137519","192.168.2.5","239.255.255.250","SSDP","466","NOTIFY * HTTP/1.1 ","ssdp","57433"
"2323","2013-11-08 15:42:07.442713","192.168.2.5","239.255.255.250","SSDP","395","NOTIFY * HTTP/1.1 ","ssdp","57433"
"2324","2013-11-08 15:42:07.443033","192.168.2.5","239.255.255.250","SSDP","386","NOTIFY * HTTP/1.1 ","ssdp","57433"
"2325","2013-11-08 15:42:07.443414","192.168.2.5","239.255.255.250","SSDP","438","NOTIFY * HTTP/1.1 ","ssdp","57433"
"2326","2013-11-08 15:42:07.443790","192.168.2.5","239.255.255.250","SSDP","450","NOTIFY * HTTP/1.1 ","ssdp","57433"
"2327","2013-11-08 15:42:07.444179","192.168.2.5","239.255.255.250","SSDP","452","NOTIFY * HTTP/1.1 ","ssdp","57433"
"2328","2013-11-08 15:42:07.444566","192.168.2.5","239.255.255.250","SSDP","466","NOTIFY * HTTP/1.1 ","ssdp","57433"
"2329","2013-11-08 15:42:07.445000","192.168.2.5","239.255.255.250","SSDP","395","NOTIFY * HTTP/1.1 ","ssdp","34734"
"2330","2013-11-08 15:42:07.445361","192.168.2.5","239.255.255.250","SSDP","386","NOTIFY * HTTP/1.1 ","ssdp","34734"
"2331","2013-11-08 15:42:07.445713","192.168.2.5","239.255.255.250","SSDP","438","NOTIFY * HTTP/1.1 ","ssdp","34734"
"2332","2013-11-08 15:42:07.446150","192.168.2.5","239.255.255.250","SSDP","450","NOTIFY * HTTP/1.1 ","ssdp","34734"
"2333","2013-11-08 15:42:07.446478","192.168.2.5","239.255.255.250","SSDP","452","NOTIFY * HTTP/1.1 ","ssdp","34734"
"2334","2013-11-08 15:42:07.446836","192.168.2.5","239.255.255.250","SSDP","466","NOTIFY * HTTP/1.1 ","ssdp","34734"
"2335","2013-11-08 15:42:07.447220","192.168.2.5","239.255.255.250","SSDP","395","NOTIFY * HTTP/1.1 ","ssdp","34734"
"2336","2013-11-08 15:42:07.447561","192.168.2.5","239.255.255.250","SSDP","386","NOTIFY * HTTP/1.1 ","ssdp","34734"
"2337","2013-11-08 15:42:07.448008","192.168.2.5","239.255.255.250","SSDP","438","NOTIFY * HTTP/1.1 ","ssdp","34734"
"2338","2013-11-08 15:42:07.448351","192.168.2.5","239.255.255.250","SSDP","450","NOTIFY * HTTP/1.1 ","ssdp","34734"
"2339","2013-11-08 15:42:07.448728","192.168.2.5","239.255.255.250","SSDP","452","NOTIFY * HTTP/1.1 ","ssdp","34734"
"2340","2013-11-08 15:42:07.449124","192.168.2.5","239.255.255.250","SSDP","466","NOTIFY * HTTP/1.1 ","ssdp","34734"
"2341","2013-11-08 15:42:07.844438","192.168.2.67","192.168.2.255","BJNP","58","Scanner Command: Discover","canon-bjnp2","56607"
"2342","2013-11-08 15:42:07.844742","192.168.2.67","224.0.0.1","BJNP","58","Scanner Command: Discover","canon-bjnp2","63148"
"2343","2013-11-08 15:42:08.978721","192.168.2.87","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 ","ssdp","54136"
"2344","2013-11-08 15:42:09.058404","192.168.2.67","86.2.37.242","UDP","151","Source port: 36283  Destination port: 47158","47158","36283"
"2345","2013-11-08 15:42:10.207551","192.168.2.78","192.168.2.255","BJNP","58","Scanner Command: Discover","canon-bjnp2","51035"
"2346","2013-11-08 15:42:10.207586","192.168.2.78","224.0.0.1","BJNP","58","Scanner Command: Discover","canon-bjnp2","55258"
"2347","2013-11-08 15:42:11.510322","192.168.2.67","192.168.2.10","DNS","84","Standard query 0xe3e7  A cn1.redswoosh.akadns.net","domain","63839"
"2348","2013-11-08 15:42:11.573408","192.168.2.10","192.168.2.67","DNS","237","Standard query response 0xe3e7  CNAME cn1.client.akadns.net A 195.59.54.100 A 195.59.54.101 A 195.59.54.92 A 195.59.54.109 A 195.59.54.116 A 195.59.54.93 A 195.59.54.110 A 195.59.54.102","63839","domain"
"2349","2013-11-08 15:42:11.743384","192.168.2.80","192.168.2.255","BJNP","60","Scanner Command: Discover","canon-bjnp2","49254"
"2350","2013-11-08 15:42:11.743531","192.168.2.80","224.0.0.1","BJNP","60","Scanner Command: Discover","canon-bjnp2","56576"
"2351","2013-11-08 15:42:12.050830","192.168.2.87","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 ","ssdp","54136"
"2352","2013-11-08 15:42:13.063808","192.168.2.67","111.221.77.143","UDP","76","Source port: 36283  Destination port: 40003","40003","36283"
"2353","2013-11-08 15:42:13.279445","192.168.2.83","192.168.2.255","BJNP","60","Scanner Command: Discover","canon-bjnp2","62905"
"2354","2013-11-08 15:42:13.279529","192.168.2.83","224.0.0.1","BJNP","60","Scanner Command: Discover","canon-bjnp2","55030"
"2355","2013-11-08 15:42:13.590050","111.221.77.143","192.168.2.67","UDP","477","Source port: 40003  Destination port: 36283","36283","40003"
"2356","2013-11-08 15:42:13.591418","192.168.2.67","192.168.2.86","UDP","147","Source port: 36283  Destination port: 37054","37054","36283"
"2357","2013-11-08 15:42:13.760036","192.168.2.86","192.168.2.67","UDP","89","Source port: 37054  Destination port: 36283","36283","37054"
"2358","2013-11-08 15:42:13.893906","192.168.2.94","255.255.255.255","DB-LSP-DISC","215","Dropbox LAN sync Discovery Protocol","db-lsp-disc","db-lsp-disc"
"2359","2013-11-08 15:42:13.894091","192.168.2.94","192.168.2.255","DB-LSP-DISC","215","Dropbox LAN sync Discovery Protocol","db-lsp-disc","db-lsp-disc"
"2360","2013-11-08 15:42:14.399277","192.168.2.67","192.168.2.255","UDP","86","Source port: 57621  Destination port: 57621","57621","57621"
"2361","2013-11-08 15:42:14.643205","192.168.2.67","192.168.2.10","DHCP","342","DHCP Request  - Transaction ID 0xd89f2d48","bootps","bootpc"
"2362","2013-11-08 15:42:14.692738","192.168.2.10","192.168.2.67","DHCP","343","DHCP ACK      - Transaction ID 0xd89f2d48","bootpc","bootps"
"2363","2013-11-08 15:42:14.696588","192.168.2.67","192.168.2.10","DNS","85","Standard query 0x60e8  PTR 67.2.168.192.in-addr.arpa","domain","55772"
"2364","2013-11-08 15:42:14.753131","192.168.2.10","192.168.2.67","DNS","85","Standard query response 0x60e8 No such name","55772","domain"
"2365","2013-11-08 15:42:14.925336","192.168.2.67","192.168.2.255","BJNP","58","Scanner Command: Discover","canon-bjnp2","52808"
"2366","2013-11-08 15:42:14.925348","192.168.2.67","224.0.0.1","BJNP","58","Printer Command: Unknown code (2)","canon-bjnp2","54822"
"2367","2013-11-08 15:42:15.122920","192.168.2.87","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 ","ssdp","54136"
"2368","2013-11-08 15:42:15.228239","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2369","2013-11-08 15:42:15.253622","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=80 Win=1002 Len=0 TSval=579836483 TSecr=196842360","51240","xmpp-client"
"2370","2013-11-08 15:42:15.253759","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2371","2013-11-08 15:42:15.277132","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=81 Win=1002 Len=0 TSval=579836505 TSecr=196842385","51240","xmpp-client"
"2372","2013-11-08 15:42:15.277231","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2373","2013-11-08 15:42:15.300262","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=82 Win=1002 Len=0 TSval=579836529 TSecr=196842408","51240","xmpp-client"
"2374","2013-11-08 15:42:15.300409","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2375","2013-11-08 15:42:15.323249","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=83 Win=1002 Len=0 TSval=579836552 TSecr=196842431","51240","xmpp-client"
"2376","2013-11-08 15:42:15.323372","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2377","2013-11-08 15:42:15.347123","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=84 Win=1002 Len=0 TSval=579836576 TSecr=196842453","51240","xmpp-client"
"2378","2013-11-08 15:42:15.347231","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2379","2013-11-08 15:42:15.370713","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=85 Win=1002 Len=0 TSval=579836599 TSecr=196842476","51240","xmpp-client"
"2380","2013-11-08 15:42:15.370834","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2381","2013-11-08 15:42:15.394339","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=86 Win=1002 Len=0 TSval=579836623 TSecr=196842499","51240","xmpp-client"
"2382","2013-11-08 15:42:15.394486","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2383","2013-11-08 15:42:15.417386","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=87 Win=1002 Len=0 TSval=579836646 TSecr=196842522","51240","xmpp-client"
"2384","2013-11-08 15:42:15.417515","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2385","2013-11-08 15:42:15.440849","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=88 Win=1002 Len=0 TSval=579836669 TSecr=196842545","51240","xmpp-client"
"2386","2013-11-08 15:42:15.440950","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2387","2013-11-08 15:42:15.464945","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=89 Win=1002 Len=0 TSval=579836694 TSecr=196842567","51240","xmpp-client"
"2388","2013-11-08 15:42:15.465077","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2389","2013-11-08 15:42:15.487793","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=90 Win=1002 Len=0 TSval=579836717 TSecr=196842591","51240","xmpp-client"
"2390","2013-11-08 15:42:15.487890","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2391","2013-11-08 15:42:15.510910","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=91 Win=1002 Len=0 TSval=579836740 TSecr=196842613","51240","xmpp-client"
"2392","2013-11-08 15:42:15.511063","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2393","2013-11-08 15:42:15.534226","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=92 Win=1002 Len=0 TSval=579836763 TSecr=196842636","51240","xmpp-client"
"2394","2013-11-08 15:42:15.534368","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2395","2013-11-08 15:42:15.557473","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=93 Win=1002 Len=0 TSval=579836786 TSecr=196842658","51240","xmpp-client"
"2396","2013-11-08 15:42:15.557608","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2397","2013-11-08 15:42:15.580115","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=94 Win=1002 Len=0 TSval=579836809 TSecr=196842681","51240","xmpp-client"
"2398","2013-11-08 15:42:15.580234","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2399","2013-11-08 15:42:15.603047","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=95 Win=1002 Len=0 TSval=579836832 TSecr=196842702","51240","xmpp-client"
"2400","2013-11-08 15:42:15.603141","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2401","2013-11-08 15:42:15.626307","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=96 Win=1002 Len=0 TSval=579836855 TSecr=196842724","51240","xmpp-client"
"2402","2013-11-08 15:42:15.626447","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2403","2013-11-08 15:42:15.649353","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=97 Win=1002 Len=0 TSval=579836878 TSecr=196842747","51240","xmpp-client"
"2404","2013-11-08 15:42:15.649503","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2405","2013-11-08 15:42:15.672686","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=98 Win=1002 Len=0 TSval=579836901 TSecr=196842769","51240","xmpp-client"
"2406","2013-11-08 15:42:15.672824","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2407","2013-11-08 15:42:15.710003","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=99 Win=1002 Len=0 TSval=579836939 TSecr=196842792","51240","xmpp-client"
"2408","2013-11-08 15:42:15.710147","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2409","2013-11-08 15:42:15.733564","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=100 Win=1002 Len=0 TSval=579836962 TSecr=196842829","51240","xmpp-client"
"2410","2013-11-08 15:42:15.733683","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2411","2013-11-08 15:42:15.756603","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=101 Win=1002 Len=0 TSval=579836985 TSecr=196842851","51240","xmpp-client"
"2412","2013-11-08 15:42:15.756707","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2413","2013-11-08 15:42:15.780960","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=102 Win=1002 Len=0 TSval=579837010 TSecr=196842874","51240","xmpp-client"
"2414","2013-11-08 15:42:15.781096","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2415","2013-11-08 15:42:15.804456","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=103 Win=1002 Len=0 TSval=579837033 TSecr=196842898","51240","xmpp-client"
"2416","2013-11-08 15:42:15.804559","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2417","2013-11-08 15:42:15.855337","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=104 Win=1002 Len=0 TSval=579837084 TSecr=196842921","51240","xmpp-client"
"2418","2013-11-08 15:42:15.855435","192.168.2.67","173.194.69.125","TCP","67","[TCP segment of a reassembled PDU]","xmpp-client","51240"
"2419","2013-11-08 15:42:15.880392","173.194.69.125","192.168.2.67","TCP","66","xmpp-client > 51240 [ACK] Seq=1 Ack=105 Win=1002 Len=0 TSval=579837109 TSecr=196842971","51240","xmpp-client"
"2420","2013-11-08 15:42:16.351554","Apple_bc:bd:d6","Broadcast","ARP","60","Who has 192.168.2.236?  Tell 192.168.2.8","",""
"2421","2013-11-08 15:42:16.661753","fa:c2:75:a9:05:c4","Apple_0b:4d:6e","ARP","60","Who has 192.168.2.67?  Tell 192.168.2.10","",""
"2422","2013-11-08 15:42:16.661788","Apple_0b:4d:6e","fa:c2:75:a9:05:c4","ARP","42","192.168.2.67 is at 00:26:bb:0b:4d:6e","",""
"2423","2013-11-08 15:42:17.273194","192.168.2.78","192.168.2.255","BJNP","58","Scanner Command: Discover","canon-bjnp2","50249"
"2424","2013-11-08 15:42:17.273225","192.168.2.78","224.0.0.1","BJNP","58","Printer Command: Unknown code (2)","canon-bjnp2","63859"
"2425","2013-11-08 15:42:17.273271","Apple_bc:bd:d6","Broadcast","ARP","60","Who has 192.168.2.236?  Tell 192.168.2.8","",""
"2426","2013-11-08 15:42:17.273489","fe80::a2e:5fff:feb9:6bc1","ff02::1:2","DHCPv6","138","Solicit XID: 0x17fc CID: 00020000000b082e5fb96bc1 ","dhcpv6-server","dhcpv6-client"
"2427","2013-11-08 15:42:18.194720","192.168.2.87","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 ","ssdp","54136"
"2428","2013-11-08 15:42:18.194786","Apple_bc:bd:d6","Broadcast","ARP","60","Who has 192.168.2.236?  Tell 192.168.2.8","",""
"2429","2013-11-08 15:42:18.504631","Avm_9a:66:36","Apple_0b:4d:6e","ARP","60","Who has 192.168.2.67?  Tell 192.168.2.1","",""
